frame,ok,x,y,w,h,score,dt_ms
392,1,1008.00,2213.00,293.00,235.00,,57.492
393,1,1009.00,2212.00,293.00,235.00,,56.501
394,1,1010.00,2213.00,293.00,235.00,,51.124
395,1,1009.00,2212.00,293.00,235.00,,54.207
396,1,1008.00,2211.00,293.00,235.00,,75.869
397,1,1009.00,2210.00,293.00,235.00,,65.354
398,1,1010.00,2211.00,293.00,235.00,,55.489
399,1,1009.00,2210.00,293.00,235.00,,58.242
400,1,1010.00,2211.00,293.00,235.00,,57.508
401,1,1009.00,2212.00,293.00,235.00,,54.239
402,1,1008.00,2213.00,293.00,235.00,,60.650
403,1,1009.00,2210.00,293.00,235.00,,67.512
404,1,1010.00,2211.00,293.00,235.00,,54.904
405,1,1009.00,2210.00,293.00,235.00,,58.045
406,0,1051.00,2192.00,293.00,235.00,,31.059
407,1,1010.00,2211.00,293.00,235.00,,55.857
408,1,1007.00,2212.00,293.00,235.00,,53.609
409,1,1010.00,2211.00,293.00,235.00,,63.930
410,1,1009.00,2210.00,293.00,235.00,,53.658
411,1,1012.00,2209.00,293.00,235.00,,57.824
412,1,1013.00,2210.00,293.00,235.00,,52.186
413,1,1012.00,2213.00,293.00,235.00,,55.777
414,1,1011.00,2212.00,293.00,235.00,,57.499
415,1,1012.00,2211.00,293.00,235.00,,65.885
416,1,1011.00,2210.00,293.00,235.00,,64.111
417,1,1010.00,2209.00,293.00,235.00,,63.445
418,1,1011.00,2206.00,293.00,235.00,,56.902
419,1,1014.00,2207.00,293.00,235.00,,55.235
420,1,1017.00,2208.00,293.00,235.00,,55.180
421,0,1051.00,2192.00,293.00,235.00,,33.727
422,0,1051.00,2192.00,293.00,235.00,,29.501
423,0,1051.00,2192.00,293.00,235.00,,31.191
424,0,1051.00,2192.00,293.00,235.00,,32.626
425,1,1018.00,2211.00,293.00,235.00,,58.049
426,1,1013.00,2208.00,293.00,235.00,,52.932
427,1,1014.00,2207.00,293.00,235.00,,51.413
428,1,1013.00,2206.00,293.00,235.00,,54.856
429,1,1014.00,2209.00,293.00,235.00,,52.893
430,1,1013.00,2210.00,293.00,235.00,,53.829
431,1,1014.00,2213.00,293.00,235.00,,55.199
432,1,1015.00,2210.00,293.00,235.00,,58.397
433,1,1016.00,2211.00,293.00,235.00,,53.961
434,1,1015.00,2210.00,293.00,235.00,,53.661
435,1,1016.00,2209.00,293.00,235.00,,53.676
436,1,1015.00,2208.00,293.00,235.00,,57.996
437,1,1016.00,2211.00,293.00,235.00,,54.592
438,1,1013.00,2212.00,293.00,235.00,,52.589
439,0,1051.00,2192.00,293.00,235.00,,28.168
440,1,1018.00,2211.00,293.00,235.00,,52.395
441,1,1017.00,2210.00,293.00,235.00,,52.342
442,1,1018.00,2209.00,293.00,235.00,,55.300
443,1,1017.00,2208.00,293.00,235.00,,52.051
444,1,1018.00,2209.00,293.00,235.00,,53.859
445,1,1017.00,2210.00,293.00,235.00,,55.877
446,1,1018.00,2211.00,293.00,235.00,,54.075
447,1,1017.00,2208.00,293.00,235.00,,57.564
448,1,1018.00,2207.00,293.00,235.00,,55.221
449,1,1019.00,2210.00,293.00,235.00,,56.807
450,1,1020.00,2209.00,293.00,235.00,,62.737
451,1,1019.00,2208.00,293.00,235.00,,75.112
452,1,1020.00,2209.00,293.00,235.00,,60.560
453,1,1021.00,2210.00,293.00,235.00,,52.303
454,1,1022.00,2209.00,293.00,235.00,,54.755
455,1,1021.00,2206.00,293.00,235.00,,53.159
456,1,1022.00,2207.00,293.00,235.00,,55.738
457,1,1023.00,2204.00,293.00,235.00,,55.224
458,1,1024.00,2205.00,293.00,235.00,,52.633
459,1,1023.00,2206.00,293.00,235.00,,59.085
460,1,1024.00,2209.00,293.00,235.00,,51.938
461,1,1023.00,2210.00,293.00,235.00,,54.059
462,1,1026.00,2211.00,293.00,235.00,,51.736
463,1,1025.00,2208.00,293.00,235.00,,51.900
464,1,1026.00,2207.00,293.00,235.00,,51.838
465,1,1023.00,2208.00,293.00,235.00,,58.082
466,1,1026.00,2209.00,293.00,235.00,,53.171
467,1,1025.00,2208.00,293.00,235.00,,52.818
468,0,1051.00,2192.00,293.00,235.00,,30.106
469,1,1028.00,2211.00,293.00,235.00,,54.036
470,1,1027.00,2210.00,293.00,235.00,,54.476
471,1,1028.00,2211.00,293.00,235.00,,52.297
472,1,1029.00,2208.00,293.00,235.00,,54.592
473,1,1028.00,2209.00,293.00,235.00,,56.053
474,1,1029.00,2208.00,293.00,235.00,,64.158
475,1,1030.00,2209.00,293.00,235.00,,61.850
476,1,1029.00,2210.00,293.00,235.00,,55.900
477,1,1030.00,2211.00,293.00,235.00,,54.422
478,1,1029.00,2210.00,293.00,235.00,,56.895
479,1,1030.00,2209.00,293.00,235.00,,62.767
480,1,1029.00,2208.00,293.00,235.00,,56.734
481,1,1034.00,2209.00,293.00,235.00,,56.245
482,1,1037.00,2208.00,293.00,235.00,,57.808
483,0,1051.00,2192.00,293.00,235.00,,31.029
484,0,1051.00,2192.00,293.00,235.00,,26.531
485,0,1051.00,2192.00,293.00,235.00,,28.695
